touchpoint_id,anonymous_id,patient_id,channel,utm_medium,campaign,event_type,cost,event_at
tp_000266,anon_d6a64a93094c,,google,cpc,weight_mgmt,click,3.6,2024-10-06 14:48:18
tp_000267,anon_d6a64a93094c,pat_000091,instagram,paid_social,weight_mgmt,signup,0.0,2024-10-09 09:33:43
tp_000268,anon_a319e9874c75,,google,cpc,skin_health,click,4.82,2024-09-26 14:02:29
tp_000269,anon_a319e9874c75,,google,cpc,retargeting,click,3.65,2024-09-27 17:56:50
tp_000270,anon_a319e9874c75,pat_000092,google,cpc,retargeting,signup,0.0,2024-10-09 12:42:31
tp_000271,anon_cb4f4b6443ae,,google,cpc,mental_health,click,3.6,2024-10-04 19:14:58
tp_000272,anon_cb4f4b6443ae,pat_000093,google,cpc,mental_health,signup,0.0,2024-10-09 08:57:58
tp_000273,anon_bff6712c15d3,,facebook,paid_social,skin_health,click,2.49,2024-10-08 14:55:49
tp_000274,anon_bff6712c15d3,pat_000094,facebook,paid_social,retargeting,signup,0.0,2024-10-09 09:48:47
tp_000275,anon_8a7bdc7e2a8a,,referral,referral,mental_health,visit,0.0,2024-10-05 15:09:41
tp_000276,anon_8a7bdc7e2a8a,pat_000095,referral,referral,weight_mgmt,signup,0.0,2024-10-09 08:20:04
tp_000277,anon_f0dae536bede,,instagram,paid_social,skin_health,click,5.22,2024-09-26 08:32:11
tp_000278,anon_f0dae536bede,,referral,referral,mental_health,visit,0.0,2024-10-08 14:13:19
tp_000279,anon_f0dae536bede,pat_000096,instagram,paid_social,skin_health,signup,0.0,2024-10-09 19:57:32
tp_000280,anon_4c1f88edc5d9,,google,cpc,mental_health,click,6.79,2024-09-29 13:59:40
tp_000281,anon_4c1f88edc5d9,pat_000097,google,cpc,skin_health,signup,0.0,2024-10-09 17:52:15
tp_000282,anon_e7e44a1ceab0,,instagram,paid_social,retargeting,click,5.31,2024-09-26 13:46:47
tp_000283,anon_e7e44a1ceab0,,google,cpc,retargeting,click,6.97,2024-10-06 10:09:18
tp_000284,anon_e7e44a1ceab0,pat_000098,instagram,paid_social,weight_mgmt,signup,0.0,2024-10-09 13:46:54
tp_000285,anon_ccde4772519c,,google,cpc,weight_mgmt,click,3.53,2024-09-26 19:08:26
tp_000286,anon_ccde4772519c,pat_000099,google,cpc,retargeting,signup,0.0,2024-10-09 12:51:29
tp_000287,anon_37c4ae489d5f,,email,email,mental_health,click,0.16,2024-09-25 15:03:12
tp_000288,anon_37c4ae489d5f,,facebook,paid_social,weight_mgmt,click,2.29,2024-09-29 12:07:09
tp_000289,anon_37c4ae489d5f,,google,cpc,brand,click,6.86,2024-10-01 15:31:09
tp_000290,anon_37c4ae489d5f,pat_000100,email,email,weight_mgmt,signup,0.0,2024-10-09 11:41:32
tp_000291,anon_bf233ad903f7,,instagram,paid_social,skin_health,click,4.62,2024-09-26 15:10:31
tp_000292,anon_bf233ad903f7,,instagram,paid_social,retargeting,click,4.18,2024-10-08 17:33:41
tp_000293,anon_bf233ad903f7,pat_000101,instagram,paid_social,brand,signup,0.0,2024-10-09 17:28:41
tp_000294,anon_e49b0d31be88,,google,cpc,skin_health,click,4.49,2024-09-26 13:32:39
tp_000295,anon_e49b0d31be88,,email,email,mental_health,click,0.21,2024-09-28 15:41:26
tp_000296,anon_e49b0d31be88,,facebook,paid_social,brand,click,3.87,2024-10-08 10:35:21
tp_000297,anon_e49b0d31be88,pat_000102,google,cpc,skin_health,signup,0.0,2024-10-09 19:45:42
tp_000298,anon_eecf983a64be,,facebook,paid_social,skin_health,click,1.87,2024-10-02 16:15:32
tp_000299,anon_eecf983a64be,pat_000103,facebook,paid_social,retargeting,signup,0.0,2024-10-09 11:40:33
tp_000300,anon_6346011f2c94,,email,email,mental_health,click,0.14,2024-10-07 14:59:31
tp_000301,anon_6346011f2c94,pat_000104,email,email,retargeting,signup,0.0,2024-10-09 19:08:32
tp_000302,anon_611eae6f94a0,,email,email,brand,click,0.2,2024-10-06 13:38:04
tp_000303,anon_611eae6f94a0,pat_000105,email,email,skin_health,signup,0.0,2024-10-09 13:15:25
tp_000304,anon_74d0fceb5611,,instagram,paid_social,skin_health,click,2.14,2024-10-05 16:10:13
tp_000305,anon_74d0fceb5611,,facebook,paid_social,mental_health,click,4.69,2024-10-07 08:44:48
tp_000306,anon_74d0fceb5611,pat_000106,instagram,paid_social,brand,signup,0.0,2024-10-10 17:40:18
tp_000307,anon_c93fb6d0df06,,email,email,weight_mgmt,click,0.27,2024-09-30 18:43:02
tp_000308,anon_c93fb6d0df06,,email,email,retargeting,click,0.19,2024-10-02 11:16:31
tp_000309,anon_c93fb6d0df06,,facebook,paid_social,brand,click,3.82,2024-10-03 09:14:13
tp_000310,anon_c93fb6d0df06,pat_000107,email,email,brand,signup,0.0,2024-10-10 15:29:11
tp_000311,anon_e6d92ce1fe85,,referral,referral,weight_mgmt,visit,0.0,2024-10-09 19:36:57
tp_000312,anon_e6d92ce1fe85,pat_000108,referral,referral,brand,signup,0.0,2024-10-10 10:11:02
tp_000313,anon_765ecfe55dca,,facebook,paid_social,brand,click,3.72,2024-09-27 13:01:53
tp_000314,anon_765ecfe55dca,,email,email,mental_health,click,0.17,2024-10-05 09:20:49
tp_000315,anon_765ecfe55dca,,google,cpc,brand,click,4.42,2024-10-07 14:03:20
tp_000316,anon_765ecfe55dca,pat_000109,facebook,paid_social,brand,signup,0.0,2024-10-10 12:42:03
tp_000317,anon_eb0897051509,,instagram,paid_social,skin_health,click,2.86,2024-10-07 19:42:41
tp_000318,anon_eb0897051509,pat_000110,instagram,paid_social,brand,signup,0.0,2024-10-10 16:02:19
tp_000319,anon_ee2a9bac08f3,,instagram,paid_social,mental_health,click,2.63,2024-09-27 14:00:15
tp_000320,anon_ee2a9bac08f3,,organic,organic,retargeting,visit,0.0,2024-09-29 16:55:57
tp_000321,anon_ee2a9bac08f3,,facebook,paid_social,skin_health,click,4.33,2024-10-09 09:16:34
tp_000322,anon_ee2a9bac08f3,pat_000111,instagram,paid_social,retargeting,signup,0.0,2024-10-10 12:06:41
tp_000323,anon_7799d88998ee,,referral,referral,brand,visit,0.0,2024-09-29 14:11:26
tp_000324,anon_7799d88998ee,,google,cpc,skin_health,click,6.12,2024-10-09 13:16:42
tp_000325,anon_7799d88998ee,pat_000112,referral,referral,weight_mgmt,signup,0.0,2024-10-10 11:12:54
tp_000326,anon_9a50afe8655e,,facebook,paid_social,weight_mgmt,click,2.22,2024-09-29 11:30:54
tp_000327,anon_9a50afe8655e,,google,cpc,retargeting,click,3.77,2024-10-08 15:04:38
tp_000328,anon_9a50afe8655e,pat_000113,facebook,paid_social,brand,signup,0.0,2024-10-10 17:50:25
tp_000329,anon_c1de11e3d909,,organic,organic,retargeting,visit,0.0,2024-10-06 17:46:04
tp_000330,anon_c1de11e3d909,,google,cpc,retargeting,click,3.75,2024-10-08 09:18:40
tp_000331,anon_c1de11e3d909,pat_000114,organic,organic,brand,signup,0.0,2024-10-10 10:34:39
tp_000332,anon_347ab4efbef0,,google,cpc,mental_health,click,6.39,2024-09-29 09:46:16
tp_000333,anon_347ab4efbef0,pat_000115,google,cpc,skin_health,signup,0.0,2024-10-10 19:07:37
tp_000334,anon_81b3823ecb97,,organic,organic,skin_health,visit,0.0,2024-10-08 15:19:06
tp_000335,anon_81b3823ecb97,pat_000116,organic,organic,mental_health,signup,0.0,2024-10-10 10:11:56
tp_000336,anon_d56b33657cf9,,google,cpc,skin_health,click,3.46,2024-10-08 14:44:03
tp_000337,anon_d56b33657cf9,pat_000117,google,cpc,retargeting,signup,0.0,2024-10-10 11:00:13
tp_000338,anon_dd311ac36ed0,,organic,organic,brand,visit,0.0,2024-10-09 11:15:58
tp_000339,anon_dd311ac36ed0,pat_000118,organic,organic,brand,signup,0.0,2024-10-10 19:51:53
tp_000340,anon_25ce25ead33a,,instagram,paid_social,brand,click,4.19,2024-10-06 17:06:00
tp_000341,anon_25ce25ead33a,,instagram,paid_social,brand,click,4.3,2024-10-07 13:28:59
tp_000342,anon_25ce25ead33a,pat_000119,instagram,paid_social,mental_health,signup,0.0,2024-10-10 15:37:25
tp_000343,anon_d88e424f231b,,instagram,paid_social,brand,click,2.73,2024-10-03 14:27:33
tp_000344,anon_d88e424f231b,pat_000120,instagram,paid_social,skin_health,signup,0.0,2024-10-11 15:43:13
tp_000345,anon_bb30268b5e52,,facebook,paid_social,brand,click,2.95,2024-09-29 16:19:06
tp_000346,anon_bb30268b5e52,,instagram,paid_social,mental_health,click,4.5,2024-10-09 16:04:55
tp_000347,anon_bb30268b5e52,,google,cpc,skin_health,click,4.01,2024-10-10 15:47:26
tp_000348,anon_bb30268b5e52,pat_000121,facebook,paid_social,weight_mgmt,signup,0.0,2024-10-11 09:16:01
tp_000349,anon_7e928a85253c,,google,cpc,skin_health,click,5.83,2024-09-28 09:51:06
tp_000350,anon_7e928a85253c,,email,email,weight_mgmt,click,0.13,2024-09-30 11:37:27
tp_000351,anon_7e928a85253c,,facebook,paid_social,retargeting,click,4.33,2024-10-09 15:21:35
tp_000352,anon_7e928a85253c,pat_000122,google,cpc,brand,signup,0.0,2024-10-11 12:14:21
tp_000353,anon_42c919cc93e4,,instagram,paid_social,skin_health,click,5.56,2024-09-30 17:18:36
tp_000354,anon_42c919cc93e4,,google,cpc,skin_health,click,3.19,2024-10-03 12:33:49
tp_000355,anon_42c919cc93e4,pat_000123,instagram,paid_social,skin_health,signup,0.0,2024-10-11 17:03:09
tp_000356,anon_1b6ed766859d,,facebook,paid_social,retargeting,click,2.09,2024-09-30 09:23:34
tp_000357,anon_1b6ed766859d,,instagram,paid_social,retargeting,click,4.79,2024-10-05 16:29:01
tp_000358,anon_1b6ed766859d,,google,cpc,skin_health,click,4.91,2024-10-08 12:45:48
tp_000359,anon_1b6ed766859d,pat_000124,facebook,paid_social,retargeting,signup,0.0,2024-10-11 14:15:19
tp_000360,anon_ec90925abd98,,organic,organic,skin_health,visit,0.0,2024-10-03 08:35:53
tp_000361,anon_ec90925abd98,,google,cpc,mental_health,click,6.68,2024-10-05 10:59:17
tp_000362,anon_ec90925abd98,pat_000125,organic,organic,skin_health,signup,0.0,2024-10-11 15:50:25
tp_000363,anon_631dde33fcc9,,organic,organic,retargeting,visit,0.0,2024-10-02 12:47:41
tp_000364,anon_631dde33fcc9,,facebook,paid_social,skin_health,click,3.65,2024-10-03 14:25:18
tp_000365,anon_631dde33fcc9,pat_000126,organic,organic,mental_health,signup,0.0,2024-10-11 13:50:03
tp_000366,anon_ec4e9288e85b,,facebook,paid_social,mental_health,click,3.04,2024-10-04 09:01:39
tp_000367,anon_ec4e9288e85b,,instagram,paid_social,weight_mgmt,click,2.92,2024-10-05 13:40:53
tp_000368,anon_ec4e9288e85b,,instagram,paid_social,brand,click,5.14,2024-10-09 10:05:01
tp_000369,anon_ec4e9288e85b,pat_000127,facebook,paid_social,mental_health,signup,0.0,2024-10-11 11:05:26
tp_000370,anon_27069a7d0333,,referral,referral,skin_health,visit,0.0,2024-10-01 13:52:10
tp_000371,anon_27069a7d0333,,instagram,paid_social,skin_health,click,2.45,2024-10-03 11:44:54
tp_000372,anon_27069a7d0333,,facebook,paid_social,retargeting,click,4.23,2024-10-10 14:10:52
tp_000373,anon_27069a7d0333,pat_000128,referral,referral,weight_mgmt,signup,0.0,2024-10-11 19:11:33
tp_000374,anon_aba2164e77e9,,google,cpc,mental_health,click,7.18,2024-10-06 15:19:07
tp_000375,anon_aba2164e77e9,pat_000129,google,cpc,weight_mgmt,signup,0.0,2024-10-11 19:22:11
tp_000376,anon_0d1425a12f74,,email,email,mental_health,click,0.22,2024-10-05 13:27:34
tp_000377,anon_0d1425a12f74,,facebook,paid_social,retargeting,click,2.74,2024-10-07 15:32:32
tp_000378,anon_0d1425a12f74,pat_000130,email,email,skin_health,signup,0.0,2024-10-11 12:34:26
tp_000379,anon_dd4437468218,,referral,referral,skin_health,visit,0.0,2024-09-30 19:36:47
tp_000380,anon_dd4437468218,,instagram,paid_social,retargeting,click,5.08,2024-10-07 15:53:44
tp_000381,anon_dd4437468218,pat_000131,referral,referral,retargeting,signup,0.0,2024-10-11 19:24:35
tp_000382,anon_092f9189ad30,,organic,organic,brand,visit,0.0,2024-10-04 15:30:29
tp_000383,anon_092f9189ad30,,google,cpc,mental_health,click,5.61,2024-10-05 12:40:06
tp_000384,anon_092f9189ad30,pat_000132,organic,organic,retargeting,signup,0.0,2024-10-11 12:17:55
tp_000385,anon_b6b927afa2ad,,facebook,paid_social,brand,click,2.41,2024-10-02 12:57:52
tp_000386,anon_b6b927afa2ad,,google,cpc,mental_health,click,6.25,2024-10-04 13:03:24
tp_000387,anon_b6b927afa2ad,pat_000133,facebook,paid_social,retargeting,signup,0.0,2024-10-11 11:12:13
tp_000388,anon_633684885e94,,organic,organic,brand,visit,0.0,2024-10-04 10:33:31
tp_000389,anon_633684885e94,,google,cpc,retargeting,click,6.01,2024-10-06 10:11:46
tp_000390,anon_633684885e94,,instagram,paid_social,retargeting,click,5.42,2024-10-09 17:33:43
tp_000391,anon_633684885e94,pat_000134,organic,organic,mental_health,signup,0.0,2024-10-11 17:02:15
tp_000392,anon_60eea57f443c,,google,cpc,brand,click,3.49,2024-09-29 12:59:52
tp_000393,anon_60eea57f443c,,facebook,paid_social,mental_health,click,4.39,2024-10-04 09:01:05
tp_000394,anon_60eea57f443c,,facebook,paid_social,mental_health,click,3.9,2024-10-07 10:03:23
tp_000395,anon_60eea57f443c,pat_000135,google,cpc,mental_health,signup,0.0,2024-10-11 17:56:05
tp_000396,anon_ac197c01112e,,referral,referral,retargeting,visit,0.0,2024-09-30 08:59:43
tp_000397,anon_ac197c01112e,pat_000136,referral,referral,weight_mgmt,signup,0.0,2024-10-11 12:36:19
tp_000398,anon_aa26927acfdc,,facebook,paid_social,brand,click,4.53,2024-09-27 15:09:14
tp_000399,anon_aa26927acfdc,pat_000137,facebook,paid_social,mental_health,signup,0.0,2024-10-11 13:28:39
tp_000400,anon_c385fe646af6,,organic,organic,skin_health,visit,0.0,2024-10-06 15:31:03
tp_000401,anon_c385fe646af6,pat_000138,organic,organic,mental_health,signup,0.0,2024-10-11 15:41:20
tp_000402,anon_6c7d978bd316,,google,cpc,brand,click,5.7,2024-10-02 10:21:00
tp_000403,anon_6c7d978bd316,pat_000139,google,cpc,weight_mgmt,signup,0.0,2024-10-12 11:37:53
tp_000404,anon_8454c2c5a5fe,,organic,organic,mental_health,visit,0.0,2024-10-06 11:10:50
tp_000405,anon_8454c2c5a5fe,pat_000140,organic,organic,retargeting,signup,0.0,2024-10-12 08:34:55
tp_000406,anon_26bbd807e86d,,organic,organic,mental_health,visit,0.0,2024-09-29 17:22:56
tp_000407,anon_26bbd807e86d,pat_000141,organic,organic,retargeting,signup,0.0,2024-10-12 09:53:45
tp_000408,anon_5b13c4f86afe,,instagram,paid_social,retargeting,click,2.47,2024-09-28 19:28:02
tp_000409,anon_5b13c4f86afe,pat_000142,instagram,paid_social,brand,signup,0.0,2024-10-12 11:44:20
tp_000410,anon_3d6acb27a800,,google,cpc,weight_mgmt,click,4.68,2024-09-28 15:34:06
tp_000411,anon_3d6acb27a800,,email,email,brand,click,0.17,2024-10-09 16:37:22
tp_000412,anon_3d6acb27a800,pat_000143,google,cpc,mental_health,signup,0.0,2024-10-12 13:13:12
tp_000413,anon_8b5a018aa7d1,,google,cpc,skin_health,click,4.56,2024-09-29 15:27:04
tp_000414,anon_8b5a018aa7d1,,organic,organic,retargeting,visit,0.0,2024-10-05 14:35:09
tp_000415,anon_8b5a018aa7d1,,referral,referral,skin_health,visit,0.0,2024-10-08 08:10:51
tp_000416,anon_8b5a018aa7d1,pat_000144,google,cpc,retargeting,signup,0.0,2024-10-12 09:16:00
tp_000417,anon_876bd75e2a14,,email,email,retargeting,click,0.31,2024-09-30 15:37:59
tp_000418,anon_876bd75e2a14,,facebook,paid_social,retargeting,click,4.42,2024-10-01 13:42:38
tp_000419,anon_876bd75e2a14,,organic,organic,brand,visit,0.0,2024-10-11 17:36:29
tp_000420,anon_876bd75e2a14,pat_000145,email,email,retargeting,signup,0.0,2024-10-12 10:40:24
tp_000421,anon_4911b92b6340,,facebook,paid_social,weight_mgmt,click,4.44,2024-09-29 09:32:03
tp_000422,anon_4911b92b6340,,google,cpc,mental_health,click,4.45,2024-10-01 10:17:37
tp_000423,anon_4911b92b6340,,instagram,paid_social,retargeting,click,3.09,2024-10-06 09:41:23
tp_000424,anon_4911b92b6340,pat_000146,facebook,paid_social,retargeting,signup,0.0,2024-10-12 18:02:41
tp_000425,anon_2a82bbdd37fc,,email,email,retargeting,click,0.14,2024-09-28 09:05:28
tp_000426,anon_2a82bbdd37fc,,organic,organic,mental_health,visit,0.0,2024-10-07 14:27:10
tp_000427,anon_2a82bbdd37fc,,google,cpc,brand,click,4.72,2024-10-08 18:25:15
tp_000428,anon_2a82bbdd37fc,pat_000147,email,email,brand,signup,0.0,2024-10-12 16:14:57
tp_000429,anon_5abdb41164bd,,facebook,paid_social,retargeting,click,3.82,2024-10-06 14:52:30
tp_000430,anon_5abdb41164bd,,instagram,paid_social,weight_mgmt,click,2.47,2024-10-07 17:24:06
tp_000431,anon_5abdb41164bd,,instagram,paid_social,mental_health,click,3.69,2024-10-08 10:40:04
tp_000432,anon_5abdb41164bd,pat_000148,facebook,paid_social,skin_health,signup,0.0,2024-10-12 15:30:04
tp_000433,anon_75d3c8a13014,,organic,organic,retargeting,visit,0.0,2024-09-29 15:42:29
tp_000434,anon_75d3c8a13014,,referral,referral,skin_health,visit,0.0,2024-10-03 15:35:23
tp_000435,anon_75d3c8a13014,,organic,organic,weight_mgmt,visit,0.0,2024-10-05 16:49:29
tp_000436,anon_75d3c8a13014,pat_000149,organic,organic,skin_health,signup,0.0,2024-10-12 10:21:19
tp_000437,anon_4392c5dc1f49,,organic,organic,brand,visit,0.0,2024-10-02 18:24:31
tp_000438,anon_4392c5dc1f49,pat_000150,organic,organic,mental_health,signup,0.0,2024-10-12 08:43:59
tp_000439,anon_577db0bb72c8,,organic,organic,weight_mgmt,visit,0.0,2024-10-07 16:53:53
tp_000440,anon_577db0bb72c8,,google,cpc,retargeting,click,4.27,2024-10-11 08:48:48
tp_000441,anon_577db0bb72c8,pat_000151,organic,organic,skin_health,signup,0.0,2024-10-12 16:45:34
tp_000442,anon_5101bd943e96,,google,cpc,skin_health,click,6.13,2024-09-29 16:10:30
tp_000443,anon_5101bd943e96,pat_000152,google,cpc,weight_mgmt,signup,0.0,2024-10-12 13:55:13
tp_000444,anon_0e0daac6625c,,google,cpc,mental_health,click,5.22,2024-09-30 10:15:12
tp_000445,anon_0e0daac6625c,,instagram,paid_social,brand,click,2.77,2024-10-09 19:15:47
tp_000446,anon_0e0daac6625c,,instagram,paid_social,brand,click,5.45,2024-10-10 17:29:53
tp_000447,anon_0e0daac6625c,pat_000153,google,cpc,weight_mgmt,signup,0.0,2024-10-12 16:39:44
tp_000448,anon_bdd2150ffc56,,instagram,paid_social,mental_health,click,3.51,2024-09-29 08:49:08
tp_000449,anon_bdd2150ffc56,pat_000154,instagram,paid_social,skin_health,signup,0.0,2024-10-12 08:25:24
tp_000450,anon_bb3be3c3be12,,google,cpc,mental_health,click,6.16,2024-10-07 10:48:27
tp_000451,anon_bb3be3c3be12,pat_000155,google,cpc,mental_health,signup,0.0,2024-10-12 15:24:51
tp_000452,anon_88bf48ef3f7e,,facebook,paid_social,brand,click,1.96,2024-10-06 12:21:43
tp_000453,anon_88bf48ef3f7e,,email,email,retargeting,click,0.17,2024-10-07 17:15:33
tp_000454,anon_88bf48ef3f7e,pat_000156,facebook,paid_social,retargeting,signup,0.0,2024-10-12 15:00:34
tp_000455,anon_fe7146df0e65,,instagram,paid_social,weight_mgmt,click,4.77,2024-10-02 19:51:40
tp_000456,anon_fe7146df0e65,,email,email,mental_health,click,0.23,2024-10-03 16:07:07
tp_000457,anon_fe7146df0e65,pat_000157,instagram,paid_social,brand,signup,0.0,2024-10-12 19:34:27
tp_000458,anon_05524d82276f,,google,cpc,skin_health,click,7.03,2024-10-03 19:18:00
tp_000459,anon_05524d82276f,,facebook,paid_social,weight_mgmt,click,1.8,2024-10-04 16:46:40
tp_000460,anon_05524d82276f,pat_000158,google,cpc,mental_health,signup,0.0,2024-10-12 18:53:01
tp_000461,anon_363c4967e1cc,,facebook,paid_social,retargeting,click,4.44,2024-09-30 16:22:39
tp_000462,anon_363c4967e1cc,,facebook,paid_social,brand,click,4.01,2024-10-04 13:14:28
tp_000463,anon_363c4967e1cc,,instagram,paid_social,skin_health,click,3.31,2024-10-09 13:24:53
tp_000464,anon_363c4967e1cc,pat_000159,facebook,paid_social,skin_health,signup,0.0,2024-10-13 19:09:35
tp_000465,anon_304009385d76,,email,email,brand,click,0.17,2024-10-06 10:52:30
tp_000466,anon_304009385d76,pat_000160,email,email,mental_health,signup,0.0,2024-10-13 19:26:02
tp_000467,anon_f75f239123da,,google,cpc,mental_health,click,4.55,2024-09-30 11:00:02
tp_000468,anon_f75f239123da,pat_000161,google,cpc,mental_health,signup,0.0,2024-10-13 11:46:30
tp_000469,anon_1b0cf097d5af,,organic,organic,skin_health,visit,0.0,2024-10-01 12:33:43
tp_000470,anon_1b0cf097d5af,,google,cpc,weight_mgmt,click,4.17,2024-10-06 16:27:04
tp_000471,anon_1b0cf097d5af,pat_000162,organic,organic,skin_health,signup,0.0,2024-10-13 16:23:55
tp_000472,anon_343ca1ec9619,,google,cpc,brand,click,3.5,2024-09-29 10:15:36
tp_000473,anon_343ca1ec9619,pat_000163,google,cpc,retargeting,signup,0.0,2024-10-13 15:06:54
tp_000474,anon_8d667a722f2a,,email,email,retargeting,click,0.25,2024-10-05 09:52:16
tp_000475,anon_8d667a722f2a,pat_000164,email,email,skin_health,signup,0.0,2024-10-13 13:36:46
tp_000476,anon_e9af033d53b8,,google,cpc,skin_health,click,2.83,2024-10-09 08:15:54
tp_000477,anon_e9af033d53b8,pat_000165,google,cpc,mental_health,signup,0.0,2024-10-13 11:29:52
tp_000478,anon_b1a902d0dc93,,google,cpc,retargeting,click,4.48,2024-10-02 15:47:21
tp_000479,anon_b1a902d0dc93,,google,cpc,weight_mgmt,click,3.18,2024-10-03 13:53:12
tp_000480,anon_b1a902d0dc93,,google,cpc,skin_health,click,5.64,2024-10-09 08:13:05
tp_000481,anon_b1a902d0dc93,pat_000166,google,cpc,skin_health,signup,0.0,2024-10-13 11:52:23
tp_000482,anon_748cc4ab53df,,facebook,paid_social,brand,click,3.94,2024-09-30 18:21:43
tp_000483,anon_748cc4ab53df,,google,cpc,brand,click,5.4,2024-10-03 19:29:04
tp_000484,anon_748cc4ab53df,pat_000167,facebook,paid_social,skin_health,signup,0.0,2024-10-13 10:25:11
tp_000485,anon_64bc8974aedc,,facebook,paid_social,brand,click,3.7,2024-10-01 09:23:46
tp_000486,anon_64bc8974aedc,,email,email,brand,click,0.15,2024-10-07 09:02:42
tp_000487,anon_64bc8974aedc,pat_000168,facebook,paid_social,brand,signup,0.0,2024-10-14 13:12:13
tp_000488,anon_e0278db90770,,email,email,retargeting,click,0.26,2024-10-05 15:22:52
tp_000489,anon_e0278db90770,,google,cpc,weight_mgmt,click,6.8,2024-10-06 08:07:57
tp_000490,anon_e0278db90770,pat_000169,email,email,skin_health,signup,0.0,2024-10-14 17:43:37
tp_000491,anon_12c90ea36d64,,google,cpc,weight_mgmt,click,5.01,2024-10-11 08:55:36
tp_000492,anon_12c90ea36d64,pat_000170,google,cpc,skin_health,signup,0.0,2024-10-14 17:01:13
tp_000493,anon_ee355538b5fe,,facebook,paid_social,weight_mgmt,click,1.81,2024-10-06 19:29:24
